mp,commitee_id,meeting_id,meeting_date
1169,207,14285,2014-11-05
1169,206,14293,2014-11-06
1169,207,14297,2014-11-07
1169,206,14313,2014-11-11
1169,207,14307,2014-11-12
1169,207,14314,2014-11-14
1169,207,14347,2014-11-19
1169,207,14367,2014-11-24
1169,207,14397,2014-11-26
1169,206,14402,2014-11-27
1169,207,14430,2014-11-27
1169,207,14467,2014-11-29
1169,206,14413,2014-12-02
1169,206,14435,2014-12-04
1169,207,14445,2014-12-05
1169,207,14442,2014-12-08
1169,207,14460,2014-12-10
1169,207,14469,2014-12-12
1169,207,14483,2014-12-12
1169,207,14493,2014-12-13
1169,207,14496,2014-12-15
1169,207,14644,2015-01-21
1169,206,14549,2015-01-22
1169,206,14558,2015-01-23
1169,206,14559,2015-01-23
1169,206,14613,2015-02-03
1169,206,14625,2015-02-05
1169,207,14623,2015-02-06
1169,207,14643,2015-02-16
1169,206,14670,2015-02-17
1169,206,14696,2015-02-24
1169,206,14689,2015-02-24
1169,207,14684,2015-02-25
1169,206,14719,2015-02-26
1169,207,14685,2015-03-02
1169,206,14745,2015-03-03
1169,207,14748,2015-03-09
1169,206,14762,2015-03-09
1169,207,14751,2015-03-11
1169,207,14753,2015-03-11
1169,206,14779,2015-03-11
1169,206,14783,2015-03-12
1169,206,14784,2015-03-12
1169,207,14801,2015-03-16
1169,206,14818,2015-03-19
1169,207,14823,2015-03-23
1169,206,14880,2015-04-14
1169,207,14870,2015-04-15
1169,207,14875,2015-04-20
1169,207,14906,2015-04-27
1169,207,14943,2015-04-29
1169,206,14951,2015-04-30
1169,206,14966,2015-05-05
1169,207,14982,2015-05-07
1169,206,14997,2015-05-08
1169,206,15014,2015-05-12
1169,207,15009,2015-05-13
1169,207,15027,2015-05-18
1169,206,15028,2015-05-18
1169,206,15051,2015-05-19
1169,206,15068,2015-05-21
1169,206,15076,2015-05-21
1169,207,15093,2015-05-26
1169,206,15088,2015-05-26
1169,207,15078,2015-05-27
1169,206,15101,2015-05-27
1169,207,15106,2015-05-29
1169,207,15115,2015-06-01
1169,207,15116,2015-06-02
1169,207,15135,2015-06-03
1169,207,15195,2015-06-10
1169,207,15206,2015-06-11
1169,207,15231,2015-06-16
1203,207,14140,2014-10-07
1203,207,14121,2014-10-08
1203,205,14153,2014-10-08
1203,206,14159,2014-10-09
1203,207,14139,2014-10-14
1203,207,14122,2014-10-15
1203,148,14195,2014-10-16
1203,206,15068,2015-05-21
1203,206,15076,2015-05-21
1012,207,14036,2014-09-15
1012,207,14037,2014-09-17
1012,201,14059,2014-09-17
1012,201,14062,2014-09-18
1012,207,14038,2014-09-19
1012,207,14075,2014-09-22
1012,201,14090,2014-09-23
1012,207,14082,2014-09-24
1012,201,14098,2014-09-25
1012,207,14100,2014-09-26
1012,207,14120,2014-10-06
1012,207,14140,2014-10-07
1012,207,14121,2014-10-08
1012,201,14154,2014-10-09
1012,207,14139,2014-10-14
1012,207,14122,2014-10-15
1012,201,14192,2014-10-16
1012,207,14181,2014-10-17
1012,202,14209,2014-10-20
1012,207,14183,2014-10-20
1012,202,14212,2014-10-20
1012,201,14211,2014-10-21
1012,207,14215,2014-10-22
1012,201,14220,2014-10-22
1012,201,14221,2014-10-23
1012,207,14222,2014-10-24
1012,207,14236,2014-10-29
1012,201,14250,2014-10-29
1012,207,14266,2014-11-03
1012,201,14277,2014-11-04
1012,207,14285,2014-11-05
1012,201,14291,2014-11-06
1012,207,14297,2014-11-07
1012,201,14311,2014-11-11
1012,207,14307,2014-11-12
1012,201,14326,2014-11-13
1012,207,14314,2014-11-14
1012,207,14346,2014-11-17
1012,207,14350,2014-11-17
1012,201,14355,2014-11-18
1012,207,14347,2014-11-19
1012,201,14356,2014-11-20
1012,207,14367,2014-11-24
1012,201,14372,2014-11-24
1012,201,14379,2014-11-25
1012,207,14397,2014-11-26
1012,207,14430,2014-11-27
1012,207,14467,2014-11-29
1012,201,14416,2014-12-02
1012,201,14431,2014-12-04
1012,207,14429,2014-12-05
1012,207,14445,2014-12-05
1012,207,14442,2014-12-08
1012,207,14460,2014-12-10
1012,201,14468,2014-12-10
1012,201,14472,2014-12-10
1012,201,14471,2014-12-11
1012,207,14469,2014-12-12
1012,201,14490,2014-12-12
1012,207,14484,2014-12-12
1012,207,14483,2014-12-12
1012,207,14493,2014-12-13
1012,201,14491,2014-12-15
1012,207,14496,2014-12-15
1012,207,14644,2015-01-21
1012,201,14539,2015-01-22
1012,207,14519,2015-01-26
1012,201,14568,2015-01-27
1012,207,14520,2015-01-28
1012,201,14609,2015-02-03
1012,201,14627,2015-02-05
1012,207,14623,2015-02-06
1012,207,14643,2015-02-16
1012,201,14669,2015-02-17
1012,207,14664,2015-02-18
1012,201,14702,2015-02-24
1012,207,14684,2015-02-25
1012,201,14711,2015-02-26
1012,201,14717,2015-02-27
1012,207,14685,2015-03-02
1012,201,14744,2015-03-03
1012,201,14759,2015-03-05
1012,207,14748,2015-03-09
1012,201,14766,2015-03-09
1012,201,14771,2015-03-10
1012,207,14758,2015-03-10
1012,207,14751,2015-03-11
1012,207,14753,2015-03-11
1012,201,14789,2015-03-12
1012,201,14816,2015-03-19
1012,207,14823,2015-03-23
1012,201,14840,2015-03-24
1012,201,14851,2015-03-26
1012,207,14867,2015-04-13
1012,201,14878,2015-04-14
1012,207,14870,2015-04-15
1012,207,14875,2015-04-20
1012,201,14904,2015-04-21
1012,207,14886,2015-04-22
1012,201,14923,2015-04-22
1012,207,14906,2015-04-27
1012,201,14930,2015-04-28
1012,201,14949,2015-04-30
1012,207,14959,2015-05-04
1012,201,14958,2015-05-04
1012,201,14963,2015-05-05
1012,207,14960,2015-05-06
1012,201,14974,2015-05-06
1012,201,14979,2015-05-07
1012,207,14982,2015-05-07
1012,201,14996,2015-05-08
1012,201,15012,2015-05-12
1012,207,15009,2015-05-13
1012,201,15024,2015-05-15
1012,207,15027,2015-05-18
1012,201,15035,2015-05-18
1012,201,15049,2015-05-19
1012,201,15058,2015-05-19
1012,207,15045,2015-05-20
1012,207,15065,2015-05-20
1012,201,15069,2015-05-21
1012,207,15093,2015-05-26
1012,201,15087,2015-05-26
1012,207,15078,2015-05-27
1012,201,15105,2015-05-28
1012,207,15106,2015-05-29
1012,207,15116,2015-06-02
1012,201,15129,2015-06-02
1012,207,15135,2015-06-03
1012,201,15163,2015-06-04
1012,207,15166,2015-06-05
1012,201,15168,2015-06-05
1012,201,15186,2015-06-09
1012,207,15195,2015-06-10
1012,201,15200,2015-06-11
1012,207,15206,2015-06-11
1012,201,15328,2015-06-12
1012,201,15219,2015-06-13
1012,207,15208,2015-06-15
1012,207,15231,2015-06-16
1012,201,15272,2015-06-25
1012,201,15286,2015-06-29
1012,203,15295,2015-07-01
678,202,14052,2014-09-17
678,202,14087,2014-09-22
678,202,14093,2014-09-23
678,202,14097,2014-09-24
678,202,14125,2014-10-06
678,202,14144,2014-10-08
678,202,14188,2014-10-15
678,202,14209,2014-10-20
678,202,14212,2014-10-20
678,202,14218,2014-10-22
678,202,14244,2014-10-29
678,202,14253,2014-10-30
678,202,14275,2014-11-03
678,202,14284,2014-11-05
678,202,14316,2014-11-12
678,202,14335,2014-11-17
678,202,14361,2014-11-19
678,202,14368,2014-11-21
678,202,14375,2014-11-24
678,202,14376,2014-11-24
678,202,14383,2014-11-25
678,202,14384,2014-11-26
678,202,14406,2014-11-28
678,202,14421,2014-12-03
678,202,14441,2014-12-04
678,202,14440,2014-12-05
678,202,14447,2014-12-08
678,202,14475,2014-12-11
678,202,14487,2014-12-12
678,202,14546,2015-01-21
678,202,14560,2015-01-26
678,202,14605,2015-02-02
678,202,14680,2015-02-18
678,202,14708,2015-02-25
678,202,14741,2015-03-02
678,202,14765,2015-03-09
678,202,14780,2015-03-11
678,202,14864,2015-04-13
1224,205,14281,2014-11-05
1224,205,14310,2014-11-12
1177,148,14050,2014-09-16
1177,202,14052,2014-09-17
1177,148,14066,2014-09-18
1177,202,14087,2014-09-22
1177,148,14089,2014-09-23
1177,202,14093,2014-09-23
1177,202,14097,2014-09-24
1177,148,14119,2014-10-01
1177,202,14125,2014-10-06
1177,148,14138,2014-10-06
1177,148,14185,2014-10-14
1177,202,14188,2014-10-15
1177,148,14195,2014-10-16
1177,204,14205,2014-10-20
1177,202,14209,2014-10-20
1177,202,14212,2014-10-20
1177,148,14210,2014-10-21
1177,202,14218,2014-10-22
1177,148,14223,2014-10-23
1177,202,14244,2014-10-29
1177,148,14235,2014-10-29
1177,202,14275,2014-11-03
1177,148,14278,2014-11-04
1177,202,14284,2014-11-05
1177,202,14296,2014-11-06
1177,148,14309,2014-11-11
1177,202,14316,2014-11-12
1177,148,14324,2014-11-13
1177,202,14335,2014-11-17
1177,202,14368,2014-11-21
1177,202,14375,2014-11-24
1177,202,14376,2014-11-24
1177,148,14378,2014-11-25
1177,202,14383,2014-11-25
1177,202,14384,2014-11-26
1177,202,14406,2014-11-28
1177,202,14421,2014-12-03
1177,202,14441,2014-12-04
1177,202,14440,2014-12-05
1177,202,14447,2014-12-08
1177,202,14461,2014-12-10
1177,148,14470,2014-12-11
1177,202,14475,2014-12-11
1177,148,14480,2014-12-11
1177,202,14487,2014-12-12
1177,148,14489,2014-12-15
1177,202,14546,2015-01-21
1177,148,14547,2015-01-22
1177,203,14550,2015-01-22
1177,202,14560,2015-01-26
1177,202,14605,2015-02-02
1177,148,14610,2015-02-03
1177,148,14626,2015-02-05
1177,148,14665,2015-02-17
1177,202,14680,2015-02-18
1177,148,14697,2015-02-24
1177,202,14708,2015-02-25
1177,202,14741,2015-03-02
1177,148,14743,2015-03-03
1177,202,14765,2015-03-09
1177,148,14772,2015-03-10
1177,202,14780,2015-03-11
1177,148,14786,2015-03-12
1177,148,14819,2015-03-19
1177,148,14839,2015-03-24
1177,206,14853,2015-03-26
1177,148,14854,2015-03-26
1177,202,14864,2015-04-13
1177,148,14877,2015-04-14
1177,148,14891,2015-04-16
1177,148,14910,2015-04-21
1177,148,14915,2015-04-22
1177,148,14965,2015-05-05
1177,148,14976,2015-05-06
1177,148,14980,2015-05-07
1177,148,15039,2015-05-18
1177,148,15048,2015-05-19
1177,148,15066,2015-05-21
1177,148,15104,2015-05-28
1177,148,15108,2015-05-29
1177,148,15139,2015-06-03
1177,148,15164,2015-06-04
1177,148,15167,2015-06-05
1177,148,15185,2015-06-09
1177,148,15202,2015-06-11
1177,148,15225,2015-06-15
1177,148,15264,2015-06-25
1177,148,15290,2015-06-30
1177,148,15303,2015-07-02
1177,148,15310,2015-07-03
396,203,14053,2014-09-16
396,203,14101,2014-09-25
396,203,14149,2014-10-07
396,203,14160,2014-10-09
396,203,14173,2014-10-10
396,203,14217,2014-10-21
396,203,14229,2014-10-28
396,203,14246,2014-10-29
396,203,14264,2014-10-30
396,203,14267,2014-10-30
396,203,14280,2014-11-04
396,203,14295,2014-11-06
396,203,14300,2014-11-07
396,203,14312,2014-11-11
396,203,14329,2014-11-13
396,203,14337,2014-11-14
396,203,14364,2014-11-20
396,203,14371,2014-11-24
396,203,14386,2014-11-25
396,203,14437,2014-12-04
396,203,14465,2014-12-10
396,203,14481,2014-12-11
396,203,14492,2014-12-15
396,203,14508,2015-01-07
396,203,14538,2015-01-20
396,203,14550,2015-01-22
396,203,14556,2015-01-23
396,203,14571,2015-01-27
396,203,14587,2015-01-29
396,203,14612,2015-02-03
396,203,14628,2015-02-05
396,203,14681,2015-02-18
396,216,14687,2015-02-25
396,203,14712,2015-02-26
396,203,14746,2015-03-03
396,216,14715,2015-03-03
396,203,14760,2015-03-05
396,203,14763,2015-03-06
396,203,14767,2015-03-09
396,203,14768,2015-03-10
396,203,14810,2015-03-17
396,203,14820,2015-03-19
396,203,14843,2015-03-24
396,203,14879,2015-04-14
396,203,14892,2015-04-16
396,203,14897,2015-04-17
396,203,14909,2015-04-21
396,203,14922,2015-04-24
396,203,14932,2015-04-28
396,203,14952,2015-04-30
396,203,14967,2015-05-05
396,207,14960,2015-05-06
396,203,14978,2015-05-06
396,203,14983,2015-05-07
396,203,15013,2015-05-12
396,203,15038,2015-05-18
396,203,15050,2015-05-19
396,203,15075,2015-05-21
396,203,15094,2015-05-26
396,203,15107,2015-05-28
396,203,15112,2015-05-29
396,203,15136,2015-06-02
396,203,15162,2015-06-04
396,203,15170,2015-06-05
396,203,15188,2015-06-09
396,203,15203,2015-06-11
396,203,15204,2015-06-11
396,203,15212,2015-06-12
396,203,15235,2015-06-16
396,203,15243,2015-06-16
396,203,15255,2015-06-23
396,203,15260,2015-06-23
396,203,15263,2015-06-24
396,203,15271,2015-06-26
1173,205,14043,2014-09-15
1173,203,14053,2014-09-16
1173,205,14044,2014-09-17
1173,205,14081,2014-09-22
1173,203,14101,2014-09-25
1173,205,14135,2014-10-06
1173,203,14149,2014-10-07
1173,207,14121,2014-10-08
1173,205,14153,2014-10-08
1173,203,14160,2014-10-09
1173,203,14184,2014-10-14
1173,207,14139,2014-10-14
1173,205,14189,2014-10-15
1173,203,14197,2014-10-16
1173,205,14206,2014-10-20
1173,203,14217,2014-10-21
1173,205,14214,2014-10-22
1173,203,14229,2014-10-28
1173,205,14249,2014-10-29
1173,203,14246,2014-10-29
1173,203,14264,2014-10-30
1173,205,14262,2014-10-30
1173,203,14280,2014-11-04
1173,205,14281,2014-11-05
1173,203,14295,2014-11-06
1173,203,14300,2014-11-07
1173,203,14312,2014-11-11
1173,205,14310,2014-11-12
1173,203,14329,2014-11-13
1173,205,14341,2014-11-17
1173,203,14354,2014-11-18
1173,205,14358,2014-11-19
1173,203,14364,2014-11-20
1173,205,14370,2014-11-24
1173,203,14371,2014-11-24
1173,205,14381,2014-11-25
1173,203,14386,2014-11-25
1173,205,14389,2014-11-26
1173,203,14395,2014-11-26
1173,203,14488,2014-11-27
1173,203,14415,2014-12-02
1173,205,14409,2014-12-03
1173,203,14437,2014-12-04
1173,205,14436,2014-12-04
1173,205,14443,2014-12-05
1173,205,14448,2014-12-08
1173,203,14457,2014-12-09
1173,203,14465,2014-12-10
1173,205,14464,2014-12-10
1173,203,14474,2014-12-11
1173,203,14481,2014-12-11
1173,207,14469,2014-12-12
1173,203,14492,2014-12-15
1173,203,14508,2015-01-07
1173,203,14538,2015-01-20
1173,205,14545,2015-01-21
1173,203,14550,2015-01-22
1173,203,14556,2015-01-23
1173,205,14551,2015-01-26
1173,203,14571,2015-01-27
1173,205,14569,2015-01-28
1173,203,14628,2015-02-05
1173,205,14630,2015-02-06
1173,203,14671,2015-02-17
1173,205,14674,2015-02-18
1173,203,14681,2015-02-18
1173,205,14701,2015-02-25
1173,203,14712,2015-02-26
1173,203,14726,2015-02-27
1173,205,14733,2015-03-02
1173,203,14746,2015-03-03
1173,205,14752,2015-03-04
1173,203,14763,2015-03-06
1173,205,14761,2015-03-09
1173,203,14767,2015-03-09
1173,203,14768,2015-03-10
1173,205,14769,2015-03-10
1173,205,14778,2015-03-11
1173,205,14785,2015-03-12
1173,205,14792,2015-03-16
1173,203,14810,2015-03-17
1173,205,14807,2015-03-18
1173,203,14820,2015-03-19
1173,205,14833,2015-03-23
1173,203,14843,2015-03-24
1173,205,14844,2015-03-25
1173,203,14852,2015-03-26
1173,205,14873,2015-04-13
1173,203,14879,2015-04-14
1173,205,14885,2015-04-15
1173,203,14892,2015-04-16
1173,203,14897,2015-04-17
1173,205,14895,2015-04-20
1173,203,14909,2015-04-21
1173,205,14914,2015-04-22
1173,203,14922,2015-04-24
1173,205,14925,2015-04-27
1173,203,14932,2015-04-28
1173,205,14929,2015-04-29
1173,201,14947,2015-04-29
1173,203,14952,2015-04-30
1173,205,14956,2015-05-04
1173,203,14967,2015-05-05
1173,205,14964,2015-05-05
1173,205,14971,2015-05-06
1173,203,14978,2015-05-06
1173,203,14983,2015-05-07
1173,205,14984,2015-05-07
1173,205,15003,2015-05-11
1173,203,15013,2015-05-12
1173,205,15016,2015-05-13
1173,203,15022,2015-05-15
1173,205,15036,2015-05-18
1173,203,15038,2015-05-18
1173,203,15050,2015-05-19
1173,201,15058,2015-05-19
1173,205,15053,2015-05-20
1173,203,15075,2015-05-21
1173,205,15083,2015-05-22
1173,205,15085,2015-05-22
1173,203,15094,2015-05-26
1173,205,15099,2015-05-27
1173,203,15107,2015-05-28
1173,203,15112,2015-05-29
1173,205,15114,2015-06-01
1173,205,15119,2015-06-01
1173,205,15133,2015-06-02
1173,203,15136,2015-06-02
1173,205,15138,2015-06-03
1173,203,15158,2015-06-03
1173,203,15162,2015-06-04
1173,205,15169,2015-06-05
1173,203,15170,2015-06-05
1173,203,15188,2015-06-09
1173,205,15182,2015-06-10
1173,203,15203,2015-06-11
1173,203,15204,2015-06-11
1173,203,15212,2015-06-12
1173,205,15223,2015-06-15
1173,203,15235,2015-06-16
1173,203,15243,2015-06-16
1173,203,15255,2015-06-23
1173,203,15260,2015-06-23
1173,203,15263,2015-06-24
1173,203,15271,2015-06-26
1173,203,15295,2015-07-01
1218,205,14081,2014-09-22
1218,201,14098,2014-09-25
1218,148,14697,2015-02-24
1218,201,14702,2015-02-24
1218,205,14701,2015-02-25
1218,201,14711,2015-02-26
1218,201,14717,2015-02-27
1218,201,14717,2015-02-27
1218,201,14840,2015-03-24
1218,205,14844,2015-03-25
1218,201,14851,2015-03-26
1233,203,15112,2015-05-29
1233,203,15136,2015-06-02
1233,203,15158,2015-06-03
1233,203,15162,2015-06-04
1233,203,15170,2015-06-05
1233,203,15188,2015-06-09
1233,203,15203,2015-06-11
1233,203,15204,2015-06-11
1233,203,15212,2015-06-12
1233,203,15235,2015-06-16
1233,203,15255,2015-06-23
1233,203,15260,2015-06-23
1233,203,15263,2015-06-24
1233,203,15295,2015-07-01
1172,201,14051,2014-09-16
1172,201,14059,2014-09-17
1172,201,14090,2014-09-23
1172,204,14099,2014-09-24
1172,201,14098,2014-09-25
1172,201,14124,2014-10-07
1172,201,14154,2014-10-09
1172,201,14192,2014-10-16
1172,201,14211,2014-10-21
1172,201,14220,2014-10-22
1172,201,14221,2014-10-23
1172,201,14250,2014-10-29
1172,201,14277,2014-11-04
1172,201,14291,2014-11-06
1172,201,14311,2014-11-11
1172,201,14326,2014-11-13
1172,201,14355,2014-11-18
1172,201,14356,2014-11-20
1172,201,14372,2014-11-24
1172,201,14379,2014-11-25
1172,201,14398,2014-11-27
1172,201,14416,2014-12-02
1172,201,14431,2014-12-04
1172,201,14468,2014-12-10
1172,201,14472,2014-12-10
1172,201,14471,2014-12-11
1172,201,14490,2014-12-12
1172,201,14491,2014-12-15
1172,201,14539,2015-01-22
1172,201,14568,2015-01-27
1172,201,14627,2015-02-05
1172,201,14669,2015-02-17
1172,202,14680,2015-02-18
1172,201,14682,2015-02-18
1172,201,14702,2015-02-24
1172,201,14711,2015-02-26
1172,201,14717,2015-02-27
1172,201,14744,2015-03-03
1172,216,14715,2015-03-03
1172,201,14759,2015-03-05
1172,201,14766,2015-03-09
1172,201,14771,2015-03-10
1172,205,14778,2015-03-11
1172,201,14789,2015-03-12
1172,201,14816,2015-03-19
1172,201,14840,2015-03-24
1172,205,14844,2015-03-25
1172,201,14851,2015-03-26
1172,205,14873,2015-04-13
1172,201,14878,2015-04-14
1172,205,14925,2015-04-27
1172,201,14930,2015-04-28
1172,205,14929,2015-04-29
1172,201,14949,2015-04-30
1172,205,14956,2015-05-04
1172,201,14958,2015-05-04
1172,201,14963,2015-05-05
1172,205,14964,2015-05-05
1172,205,14971,2015-05-06
1172,201,14974,2015-05-06
1172,201,14979,2015-05-07
1172,205,14984,2015-05-07
1172,201,14996,2015-05-08
1172,205,15003,2015-05-11
1172,201,15012,2015-05-12
1172,205,15016,2015-05-13
1172,201,15024,2015-05-15
1172,205,15036,2015-05-18
1172,201,15035,2015-05-18
1172,201,15049,2015-05-19
1172,201,15058,2015-05-19
1172,205,15053,2015-05-20
1172,201,15069,2015-05-21
1172,205,15083,2015-05-22
1172,205,15085,2015-05-22
1172,201,15087,2015-05-26
1172,205,15099,2015-05-27
1172,201,15105,2015-05-28
1172,205,15114,2015-06-01
1172,205,15119,2015-06-01
1172,205,15133,2015-06-02
1172,201,15129,2015-06-02
1172,205,15138,2015-06-03
1172,201,15163,2015-06-04
1172,205,15169,2015-06-05
1172,201,15168,2015-06-05
1172,201,15186,2015-06-09
1172,205,15182,2015-06-10
1172,201,15200,2015-06-11
1172,201,15328,2015-06-12
1172,201,15219,2015-06-13
1172,205,15223,2015-06-15
1172,201,15272,2015-06-25
1172,203,15271,2015-06-26
1172,201,15286,2015-06-29
690,148,14050,2014-09-16
690,148,14066,2014-09-18
690,202,14087,2014-09-22
690,148,14089,2014-09-23
690,202,14093,2014-09-23
690,202,14097,2014-09-24
690,148,14119,2014-10-01
690,148,14138,2014-10-06
690,148,14185,2014-10-14
690,148,14210,2014-10-21
690,148,14223,2014-10-23
690,202,14244,2014-10-29
690,148,14235,2014-10-29
690,148,14278,2014-11-04
690,148,14309,2014-11-11
690,148,14324,2014-11-13
690,148,14351,2014-11-18
690,148,14378,2014-11-25
690,148,14470,2014-12-11
690,148,14480,2014-12-11
690,148,14489,2014-12-15
690,148,14547,2015-01-22
690,148,14610,2015-02-03
690,148,14626,2015-02-05
690,148,14665,2015-02-17
690,148,14697,2015-02-24
690,216,14687,2015-02-25
690,148,14743,2015-03-03
690,148,14772,2015-03-10
690,148,14786,2015-03-12
690,148,14811,2015-03-17
690,148,14819,2015-03-19
690,148,14839,2015-03-24
690,148,14854,2015-03-26
690,148,14877,2015-04-14
690,148,14891,2015-04-16
690,148,14910,2015-04-21
690,148,14915,2015-04-22
690,148,14965,2015-05-05
690,148,14976,2015-05-06
690,148,14980,2015-05-07
690,205,15003,2015-05-11
690,205,15016,2015-05-13
690,148,15039,2015-05-18
690,148,15048,2015-05-19
690,148,15066,2015-05-21
690,148,15104,2015-05-28
690,148,15108,2015-05-29
690,148,15139,2015-06-03
690,148,15164,2015-06-04
690,148,15167,2015-06-05
690,148,15185,2015-06-09
690,148,15202,2015-06-11
690,148,15225,2015-06-15
690,148,15253,2015-06-24
690,148,15264,2015-06-25
690,148,15290,2015-06-30
690,148,15303,2015-07-02
690,148,15310,2015-07-03
1214,204,14734,2015-03-02
1214,203,14746,2015-03-03
1214,216,14715,2015-03-03
1214,203,14760,2015-03-05
1171,148,14066,2014-09-18
1171,148,14089,2014-09-23
1171,201,14098,2014-09-25
1171,148,14119,2014-10-01
1171,148,14138,2014-10-06
1171,148,14185,2014-10-14
1171,148,14195,2014-10-16
1171,148,14210,2014-10-21
1171,148,14223,2014-10-23
1171,148,14235,2014-10-29
1171,148,14278,2014-11-04
1171,201,14291,2014-11-06
1171,148,14309,2014-11-11
1171,148,14324,2014-11-13
1171,148,14351,2014-11-18
1171,207,14467,2014-11-29
1171,148,14480,2014-12-11
1171,148,14489,2014-12-15
1171,148,14547,2015-01-22
1171,148,14610,2015-02-03
1171,148,14626,2015-02-05
1171,148,14665,2015-02-17
1171,148,14697,2015-02-24
1171,148,14743,2015-03-03
1171,148,14772,2015-03-10
1171,148,14786,2015-03-12
1171,148,14811,2015-03-17
1171,148,14819,2015-03-19
1171,148,14854,2015-03-26
1171,148,14877,2015-04-14
1171,148,14891,2015-04-16
1171,148,14910,2015-04-21
1171,148,14915,2015-04-22
1171,148,14965,2015-05-05
1171,148,14976,2015-05-06
1171,148,14980,2015-05-07
1171,148,15039,2015-05-18
1171,148,15048,2015-05-19
1171,148,15066,2015-05-21
1171,148,15104,2015-05-28
1171,148,15139,2015-06-03
1171,148,15164,2015-06-04
1171,148,15167,2015-06-05
1171,148,15185,2015-06-09
1171,148,15202,2015-06-11
1171,148,15225,2015-06-15
1171,148,15264,2015-06-25
1171,201,15272,2015-06-25
1171,148,15290,2015-06-30
1171,148,15303,2015-07-02
1171,148,15310,2015-07-03
694,202,14087,2014-09-22
694,205,14081,2014-09-22
694,205,14083,2014-09-24
694,205,14135,2014-10-06
694,205,14189,2014-10-15
694,205,14206,2014-10-20
694,205,14214,2014-10-22
694,205,14249,2014-10-29
694,205,14262,2014-10-30
694,205,14310,2014-11-12
694,205,14341,2014-11-17
694,205,14370,2014-11-24
694,205,14381,2014-11-25
694,205,14401,2014-11-27
694,205,14436,2014-12-04
694,205,14448,2014-12-08
694,205,14464,2014-12-10
694,204,14476,2014-12-11
694,205,14551,2015-01-26
694,205,14569,2015-01-28
694,205,14584,2015-02-02
694,205,14586,2015-02-02
694,205,14611,2015-02-04
694,205,14624,2015-02-04
694,205,14701,2015-02-25
694,205,14733,2015-03-02
694,205,14761,2015-03-09
694,205,14769,2015-03-10
694,205,14785,2015-03-12
694,205,14792,2015-03-16
694,205,14807,2015-03-18
694,205,14844,2015-03-25
694,205,14873,2015-04-13
694,205,14885,2015-04-15
694,205,14895,2015-04-20
694,205,14925,2015-04-27
694,205,14929,2015-04-29
694,201,14947,2015-04-29
694,205,14956,2015-05-04
694,205,14964,2015-05-05
694,205,14971,2015-05-06
694,205,14984,2015-05-07
694,205,15016,2015-05-13
694,205,15036,2015-05-18
694,205,15083,2015-05-22
694,205,15085,2015-05-22
694,205,15099,2015-05-27
694,205,15114,2015-06-01
694,205,15119,2015-06-01
694,205,15138,2015-06-03
694,205,15169,2015-06-05
694,205,15223,2015-06-15
1212,204,14903,2015-04-20
1212,201,14904,2015-04-21
1212,204,14913,2015-04-22
1212,204,14924,2015-04-27
1212,201,14930,2015-04-28
1212,204,14944,2015-04-29
1212,201,14949,2015-04-30
1212,204,14957,2015-05-04
1212,201,14958,2015-05-04
1212,201,14963,2015-05-05
1212,204,14968,2015-05-06
1212,201,14974,2015-05-06
1212,201,14979,2015-05-07
1212,204,14988,2015-05-07
1212,201,14996,2015-05-08
1212,204,15002,2015-05-11
1202,205,14081,2014-09-22
1202,148,14089,2014-09-23
1202,201,14098,2014-09-25
1202,207,14100,2014-09-26
1202,201,14568,2015-01-27
1202,204,15194,2015-06-10
1202,203,15203,2015-06-11
1202,203,15212,2015-06-12
688,203,14053,2014-09-16
688,203,14091,2014-09-23
688,203,14101,2014-09-25
688,203,14149,2014-10-07
688,203,14160,2014-10-09
688,203,14173,2014-10-10
688,203,14184,2014-10-14
688,203,14197,2014-10-16
688,203,14224,2014-10-23
688,203,14229,2014-10-28
688,203,14246,2014-10-29
688,203,14264,2014-10-30
688,203,14267,2014-10-30
688,203,14280,2014-11-04
688,203,14295,2014-11-06
688,203,14300,2014-11-07
688,203,14312,2014-11-11
688,203,14329,2014-11-13
688,203,14337,2014-11-14
688,203,14354,2014-11-18
688,203,14371,2014-11-24
688,203,14386,2014-11-25
688,203,14395,2014-11-26
688,203,14488,2014-11-27
688,203,14415,2014-12-02
688,203,14437,2014-12-04
688,203,14457,2014-12-09
688,203,14465,2014-12-10
688,203,14474,2014-12-11
688,203,14481,2014-12-11
688,203,14492,2014-12-15
688,203,14508,2015-01-07
688,203,14538,2015-01-20
688,203,14550,2015-01-22
688,203,14556,2015-01-23
688,203,14571,2015-01-27
688,203,14587,2015-01-29
688,203,14612,2015-02-03
688,203,14628,2015-02-05
688,203,14671,2015-02-17
688,203,14681,2015-02-18
688,203,14712,2015-02-26
688,203,14726,2015-02-27
688,203,14746,2015-03-03
688,203,14760,2015-03-05
688,203,14763,2015-03-06
688,203,14767,2015-03-09
688,203,14768,2015-03-10
688,203,14810,2015-03-17
688,203,14820,2015-03-19
688,203,14879,2015-04-14
688,203,14892,2015-04-16
688,203,14897,2015-04-17
688,203,14909,2015-04-21
688,203,14922,2015-04-24
688,203,14932,2015-04-28
688,203,14952,2015-04-30
688,203,14967,2015-05-05
688,203,14978,2015-05-06
688,203,14983,2015-05-07
688,203,15013,2015-05-12
688,203,15022,2015-05-15
688,203,15038,2015-05-18
688,203,15050,2015-05-19
688,203,15075,2015-05-21
688,203,15094,2015-05-26
