Viktor Orri Valgarðsson;æskulýðsmál;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=178;q
Elsa Lára Arnardóttir;Alexandersflugvöllur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=179;m
Bjarkey Olsen Gunnarsdóttir;Fab Lab smiðjur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=180;q
Steingrímur J. Sigfússon;fjarskiptasjóður, staða ljósleiðaravæðingar o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=181;q
Elsa Lára Arnardóttir;vegarlagning um Teigsskóg;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=182;m
Elsa Lára Arnardóttir;jafnt búsetuform barna sem búa á tveimur heimilum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=183;m
Ásta Guðrún Helgadóttir;sveitarstjórnarlög;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=184;l
Svandís Svavarsdóttir;málefni aldraðra;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=185;l
Bjarkey Olsen Gunnarsdóttir;starfsemi Nýsköpunarmiðstöðvar Íslands á landsbyggðinni;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=186;q
Ari Trausti Guðmundsson;hamfarasjóður;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=187;m
Ari Trausti Guðmundsson;rekstur innanlandsflugvalla;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=188;q
Jón Þór Ólafsson;kjararáð;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=189;l
Katrín Jakobsdóttir;kosningar til sveitarstjórna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=190;l
Elsa Lára Arnardóttir;framhaldsskóladeild á Reykhólum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=191;m
Elsa Lára Arnardóttir;nám í hjúkrunarfræði;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=192;m
Valgerður Gunnarsdóttir;uppbygging að Hrauni í Öxnadal;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=193;a
Arnbjörg Sveinsdóttir;sóknaráætlanir landshluta;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=194;q
Oddný G. Harðardóttir;þingsköp Alþingis;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=195;l
Birgitta Jónsdóttir;staða lýðræðis í stafrænum heimi, ógnir við friðhelgi einkalífs og einstaklingsfrelsi;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=196;b
Viktor Orri Valgarðsson;húsnæðismál;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=197;q
Lilja Rafney Magnúsdóttir;efling brothættra byggða og byggðafestu veiðiheimilda;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=198;a
Oddný G. Harðardóttir;Þjóðhagsstofnun;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=199;l
Willum Þór Þórsson;mótun klasastefnu;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=200;a
Viktor Orri Valgarðsson;uppsögn samkomulags við þjóðkirkjuna um kirkjujarðir o.fl. frá 1997;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=201;a
Birgitta Jónsdóttir;þingsköp Alþingis;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=202;l
Viktor Orri Valgarðsson;kosningar til Alþingis;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=203;l
Björt Ólafsdóttir;Umhverfisstofnun;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=204;l
Björt Ólafsdóttir;staða og stefna í loftslagsmálum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=205;s
Þorgerður K. Gunnarsdóttir;fyrirhugaður flutningur á aðsetri Hafrannsóknastofnunar -- ráðgjafarstofnunar hafs og vatna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=206;s
Björt Ólafsdóttir;áætlun um vernd og orkunýtingu landsvæða;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=207;a
Viktor Orri Valgarðsson;kosningar til Alþingis;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=208;l
Eygló Harðardóttir;ábendingar til barnaverndarnefnda um ofbeldi gegn börnum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=209;q
Eygló Harðardóttir;kærur um ofbeldi gegn börnum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=210;q
Eygló Harðardóttir;kærur um kynferðisbrot;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=211;q
Lilja Rafney Magnúsdóttir;mótun stefnu og framkvæmdaáætlunar um ferðamannaleiðir á Vestfjörðum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=212;a
Lilja Rafney Magnúsdóttir;mótun stefnu stjórnvalda um flokkun, vernd og skráningu ræktunarlands;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=213;a
Eygló Harðardóttir;tíðni kynsjúkdóma hjá börnum og ungmennum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=214;q
Bjarkey Olsen Gunnarsdóttir;þjónustu- og þekkingarmiðstöð fyrir blinda, sjónskerta og daufblinda einstaklinga;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=215;l
Benedikt Jóhannesson;vextir og verðtrygging o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=216;l
Benedikt Jóhannesson;evrópskt eftirlitskerfi á fjármálamarkaði;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=217;l
Rósa Björk Brynjólfsdóttir;hrefnuveiðar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=218;q
Björn Leví Gunnarsson;kjötrækt;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=219;a
Sigurður Ingi Jóhannsson;vextir og gengi krónunnar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=220;a
Smári McCarthy;tryggingagjald;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=221;m
Vilhjálmur Árnason;millilandaflug um Hornafjarðarflugvöll;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=222;a
Eygló Harðardóttir;málefni aldraðra;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=223;l
Teitur Björn Einarsson;heimaslátrun og aukinn fjölbreytileiki í matvælaframleiðslu;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=224;m
Smári McCarthy;greiðslur og millifærslur fjárheimilda;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=225;q
Steinunn Þóra Árnadóttir;húsnæðisbætur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=226;m
Kolbeinn Óttarsson Proppé;stefna um uppbyggingu flutningskerfis raforku;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=227;m
Björn Leví Gunnarsson;skuldastaða heimilanna og fasteignaverð;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=228;q
Elsa Lára Arnardóttir;aðgerðir á kvennadeildum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=229;m
Elsa Lára Arnardóttir;heilbrigðisáætlun;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=230;m
Smári McCarthy;lyfjaskráning;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=231;m
Ari Trausti Guðmundsson;stuðningur við fráveituframkvæmdir;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=232;q
Oddný G. Harðardóttir;komugjald á flugfarþega;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=233;q
Jón Gunnarsson;breyting á ýmsum lögum á sviði samgangna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=234;l
Sigríður Á. Andersen;vopnalög;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=235;l
Sigríður Á. Andersen;útlendingar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=236;l
Þórdís Kolbrún R. Gylfadóttir;hlutafélög o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=237;l
Oddný G. Harðardóttir;inn- og útskattur hótela og gistiheimila;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=238;q
Ásta Guðrún Helgadóttir;endurgreiðsla á virðisaukaskatti til ferðamanna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=239;m
Smári McCarthy;aukatekjur ríkissjóðs;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=240;l
Lilja Rafney Magnúsdóttir;rannsóknarleyfi Orkubús Vestfjarða;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=241;q
Kolbeinn Óttarsson Proppé;umsækjendur um alþjóðlega vernd;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=242;q
Andrés Ingi Jónsson;aðstoð við fórnarlömb mansals;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=243;q
Andrés Ingi Jónsson;fórnarlömb mansals;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=244;q
Björn Leví Gunnarsson;utankjörfundaratkvæði;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=245;q
Katrín Jakobsdóttir;hæstu og lægstu laun hjá ríkinu;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=246;q
Bjarkey Olsen Gunnarsdóttir;skattrannsókn á grundvelli keyptra gagna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=247;q
Einar Brynjólfsson;valdheimildir Umhverfisstofnunar og Heilbrigðiseftirlitsins í ljósi fregna af fráveitumálum í Mývatnssveit;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=248;q
Smári McCarthy;ráðstöfunartekjur aldraðra og öryrkja;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=249;q
Oddný G. Harðardóttir;auðlindarenta raforkufyrirtækja;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=250;q
Oddný G. Harðardóttir;stærðarálag á veiðigjald;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=251;q
Steingrímur J. Sigfússon;sérstakar fjáröflunarráðstafanir í vegamálum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=252;l
Svandís Svavarsdóttir;lífræn ræktun;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=253;m
Katrín Jakobsdóttir;nám í máltækni;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=254;m
Bjarkey Olsen Gunnarsdóttir;notkun geðlyfja og svefnlyfja á hjúkrunarheimilum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=255;q
Rósa Björk Brynjólfsdóttir;framkvæmd landamæraeftirlits o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=256;q
Eygló Harðardóttir;innleiðing barnasáttmála Sameinuðu þjóðanna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=257;b
Pawel Bartoszek;kosningar til sveitarstjórna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=258;l
Eygló Harðardóttir;fósturbörn;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=259;q
Elsa Lára Arnardóttir;langveik börn;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=260;q
Lilja Rafney Magnúsdóttir;innflutningur á hráu kjöti;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=261;q
Lilja Rafney Magnúsdóttir;samræmd könnunarpróf og Menntamálastofnun;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=262;q
Guðlaugur Þór Þórðarson;fullgilding fríverslunarsamnings milli EFTA-ríkjanna og Filippseyja;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=263;a
Guðlaugur Þór Þórðarson;ákvörðun sameiginlegu EES-nefndarinnar nr. 92/2016 um breytingu á XI. viðauka við EES-samninginn;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=264;a
Guðlaugur Þór Þórðarson;ákvörðun sameiginlegu EES-nefndarinnar nr. 46/2016 um breytingu á II. viðauka við EES-samninginn;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=265;a
Svandís Svavarsdóttir;eigendastefna Landsvirkjunar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=266;q
Bjarkey Olsen Gunnarsdóttir;orkuöryggi heimila og minni fyrirtækja;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=267;q
Bjarkey Olsen Gunnarsdóttir;stefna ríkisstjórnarinnar í raforkumálum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=268;q
Steingrímur J. Sigfússon;friðlýsing Íslands fyrir kjarnorkuvopnum og bann við umferð kjarnorkuknúinna farartækja;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=269;l
Þórunn Egilsdóttir;skipting útsvarstekna milli sveitarfélaga;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=270;a
Þorgerður K. Gunnarsdóttir;lax- og silungsveiði;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=271;l
Þorgerður K. Gunnarsdóttir;umgengni um nytjastofna sjávar o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=272;l
Silja Dögg Gunnarsdóttir;fjarfundir á vegum ráðuneyta og notkun fjarfundabúnaðar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=273;a
Smári McCarthy;fjárfestingar í rannsóknum og þróun;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=274;a
Eygló Harðardóttir;heimavist fyrir framhaldsskólanema;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=275;m
Eygló Harðardóttir;sálfræðiþjónusta í framhaldsskólum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=276;m
Eygló Harðardóttir;efling verk- og iðnnáms;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=277;m
Eygló Harðardóttir;nýr hljóðvistarstaðall;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=278;q
Eygló Harðardóttir;umhverfisáhrif og sjálfbærni byggingariðnaðar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=279;m
Andrés Ingi Jónsson;fjölpóstur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=280;q
Eygló Harðardóttir;förgun jarðvegsefna vegna byggingarframkvæmda;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=281;q
Eygló Harðardóttir;ráðstafanir ríkislóða á höfuðborgarsvæðinu;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=282;q
Hildur Knútsdóttir;baunarækt;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=283;q
Rósa Björk Brynjólfsdóttir;fylgdarlaus börn sem sækja um alþjóðlega vernd;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=284;q
Logi Einarsson;uppbygging leiguíbúða;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=285;a
Svandís Svavarsdóttir;endurskoðun á lagaumhverfi er varðar uppkaup á landi;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=286;a
Elsa Lára Arnardóttir;skattafsláttur vegna kostnaðar við ferðir til og frá vinnu;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=287;a
Elsa Lára Arnardóttir;endurskoðun verklagsreglna um skilarétt neytenda, gjafabréf og inneignarnótur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=288;a
Pawel Bartoszek;réttindi og skyldur starfsmanna ríkisins;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=289;l
Guðjón S. Brjánsson;tekjuskattur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=290;l
Hildur Knútsdóttir;úrbætur í jafnréttismálum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=291;q
Hildur Knútsdóttir;fræbanki;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=292;q
Hildur Knútsdóttir;olíuleit og -vinnsla á Drekasvæðinu;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=293;q
Hildur Knútsdóttir;fæðuöryggi;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=294;q
Hildur Knútsdóttir;fullgilding viðauka við Marpol-samninginn;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=295;q
Andrés Ingi Jónsson;stefna í íþróttamálum og stuðningur við keppnis- og afreksíþróttir;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=296;q
Katrín Jakobsdóttir;takmarkanir á tjáningarfrelsi;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=297;m
Eygló Harðardóttir;endómetríósa;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=298;m
Rósa Björk Brynjólfsdóttir;kynjajafnrétti á starfssviði utanríkisráðuneytisins;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=299;q
Bjarkey Olsen Gunnarsdóttir;viðurkenning erlendra ökuréttinda;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=300;m
Björn Leví Gunnarsson;fjárfestingarleið Seðlabanka Íslands;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=301;q
Eygló Harðardóttir;þjónusta vegna kvensjúkdóma;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=302;m
Bjarkey Olsen Gunnarsdóttir;Hvalfjarðargöng;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=303;q
Rósa Björk Brynjólfsdóttir;mannréttindasjónarmið í íslenskri löggjöf o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=304;m
Smári McCarthy;rannsóknarsetur um utanríkis- og öryggismál;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=305;m
Jón Gunnarsson;tekjustofnar sveitarfélaga;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=306;l
Jón Gunnarsson;umferðarlög;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=307;l
Þórhildur Sunna Ævarsdóttir;Evrópuráðsþingið 2016;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=308;s
Hanna Katrín Friðriksson;Fríverslunarsamtök Evrópu og Evrópska efnahagssvæðið 2016;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=309;s
Teitur Björn Einarsson;tekjuskattur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=310;l
Steinunn Þóra Árnadóttir;búsetuskerðingar almannatrygginga;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=311;m
Þórdís Kolbrún R. Gylfadóttir;endurskoðendur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=312;l
Elsa Lára Arnardóttir;hjúkrunar- og dvalarrými;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=313;q
Svandís Svavarsdóttir;selastofnar við Ísland;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=314;q
Oddný G. Harðardóttir;stóriðja;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=315;q
Katrín Jakobsdóttir;tækni og gervigreind;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=316;m
Gunnar Ingiberg Guðmundsson;úthaldsdagar Hafrannsóknastofnunar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=317;q
Bjarni Jónsson;starfsemi Hafrannsóknastofnunar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=318;q
Bjarni Jónsson;Alexandersflugvöllur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=319;q
Halldóra Mogensen;skilyrðislaus grunnframfærsla;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=320;a
Ari Trausti Guðmundsson;norðurskautsmál 2016;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=321;s
Áslaug Arna Sigurbjörnsdóttir;NATO-þingið 2016;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=322;s
Gunnar Bragi Sveinsson;ÖSE-þingið 2016;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=323;s
Bryndís Haraldsdóttir;Vestnorræna ráðið 2016;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=324;s
Kolbeinn Óttarsson Proppé;starfsmannahald RÚV;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=325;q
Ásta Guðrún Helgadóttir;aðild Lánasjóðs íslenskra námsmanna að dómsmálum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=326;q
Björn Leví Gunnarsson;þingfararkostnaður;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=327;q
Halldóra Mogensen;leyfi til olíuleitar;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=328;q
Björn Valur Gíslason;gjaldeyrisútboð og afnám gjaldeyrishafta;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=329;q
Björn Valur Gíslason;hugsanlegir hagsmunir ráðherra ríkisstjórnarinnar vegna ráðstafana í gjaldeyrismálum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=330;q
Einar Brynjólfsson;rannsókn á fjárfestingarleið Seðlabanka Íslands;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=331;a
Oktavía Hrund Jónsdóttir;virðisaukaskattur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=332;l
Björt Ólafsdóttir;meðhöndlun úrgangs og ráðstafanir gegn umhverfismengun af völdum einnota umbúða fyrir drykkjarvörur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=333;l
Bjarkey Olsen Gunnarsdóttir;ráðstafanir gegn verðhækkun íbúðarhúsnæðis;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=334;m
Elsa Lára Arnardóttir;sérstakur húsnæðisstuðningur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=335;q
Lilja Rafney Magnúsdóttir;ráðstafanir samkvæmt þingsályktun nr. 49/145;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=336;q
Bjarni Jónsson;verðmæti veiða í ám og vötnum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=337;q
Björn Valur Gíslason;laxeldi í sjókvíum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=338;q
Bjarni Jónsson;öryggismál í Hvalfjarðargöngum og við þau;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=339;q
Bjarni Jónsson;sjókvíaeldi og vernd villtra laxfiska;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=340;q
Bjarni Jónsson;laxastofnar o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=341;q
Bjarni Jónsson;skipun ráðgjafarnefnda heilbrigðisumdæma;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=342;q
Bjarni Jónsson;skrifstofu- og stjórnunarkostnaður Spalar o.fl.;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=343;q
Bjarni Jónsson;virðisaukaskattur á veggjöld í Hvalfjarðargöngum;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=344;q
Bjarni Jónsson;Vesturlandsvegur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=345;q
Bjarni Jónsson;þrír tengivegir;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=346;q
Bjarni Jónsson;staða, hlutverk og fjármögnun náttúrustofa og rannsóknarstarf;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=347;q
Bjarni Jónsson;endurbygging stofnleiða og lagning bundins slitlags á tengivegi;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=348;q
Logi Einarsson;myndlistarnám fyrir börn og unglinga;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=349;a
Logi Einarsson;viðbrögð við nýrri tæknibyltingu;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=350;a
Bjarni Jónsson;geðheilbrigðisþjónusta barna;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=351;q
Bjarni Jónsson;fjárframlög til háskóla og stöðu háskóla utan Reykjavíkur;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=352;q
Katrín Jakobsdóttir;Unidroit-samningurinn frá 1995;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=353;q
Bjarni Jónsson;Hvalfjarðargöng og þjóðvegur um Hvalfjörð;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=354;q
Björt Ólafsdóttir;varnir gegn mengun hafs og stranda og hollustuhættir og mengunarvarnir;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=355;l
Björt Ólafsdóttir;loftslagsmál;http://www.althingi.is/altext/xml/thingmalalisti/thingmal/?lthing=146&malnr=356;l
